GIT HISTORY ARCHIVE — branch cleanup/remove-nested-duplicate-tree
Captured: 2026-07-27T08:01:54Z UTC (before squash to clean commit)
Range: origin/main (4c235e9) .. HEAD  —  full local history below
Total commits on branch: 208
========================================================================

### ONE-LINE LOG (newest first) ###

Add missing Consumerism and Financial Awareness to F4 (one of 4
official DSKP F4/F5 themes, previously absent entirely).

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 agents/orchestrator.py | 4 ++--
 1 file changed, 2 insertions(+), 2 deletions(-)

commit c58110a799ed6d0d9550c3dc07c97fdfb215a5fb
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-02 01:40:51 +0000

    fix: add form_level to topic_anchors to prevent F4/F5 cache collision

KOMSAS and Literature topics share the same name across Form 4 and Form 5.
With only (topic, language) as the unique key, F5 seeds silently overwrote
F4 cached anchors. Every topic_anchors query and upsert now includes
form_level so each form gets its own isolated cache row.

- schema/topic_anchors_form_level.sql: add form_level col (DEFAULT 4),
  drop old unique constraint, add (topic, language, form_level) constraint
- AgentState: add form_level field; all construction sites pass it through
- studio_node: query and upsert now keyed on (topic, language, form_level)
- _check_anchor_cache, _prefetch_next_question, _prewarm_topic_anchor,
  _pregen_to_bank: all accept form_level param and filter accordingly
- start_session, diagnostic session: pass req.form_level to all helpers

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 agents/orchestrator.py              |  5 ++++-
 app/main.py                         | 33 +++++++++++++++++++++++++--------
 schema/topic_anchors_form_level.sql | 17 +++++++++++++++++
 3 files changed, 46 insertions(+), 9 deletions(-)

commit 37a64392c39a0b43774eae364c17cbda998e9ffa
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 14:01:54 +0000

    wip: autosave 2026-07-01T14:01


 app/main.py | 50 +++++++++++++++++++++++++++++++++++++++++++++-----
 1 file changed, 45 insertions(+), 5 deletions(-)

commit a66197da3f71697562cfcee353e87c44078649ef
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 13:36:10 +0000

    wip: autosave 2026-07-01T13:36


 app/main.py                  | 3 ++-
 deploy/nginx-standalone.conf | 1 +
 2 files changed, 3 insertions(+), 1 deletion(-)

commit 12fb3942450e27b482e545f9355662d394389295
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 12:13:25 +0000

    wip: autosave 2026-07-01T12:13


 deploy/nginx-standalone.conf | 2 +-
 1 file changed, 1 insertion(+), 1 deletion(-)

commit c40dd3a4df126b3c24d2acb3b96c676e379f3278
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 09:05:51 +0000

    perf: combined /student_dashboard endpoint — 1 round trip instead of 2

New GET /student_dashboard/{student_id} runs mastery and error queries
concurrently via asyncio.gather + run_in_executor, pre-computes the
radar subject averages server-side, and returns everything in one
1.5KB response vs the previous 13KB mastery_map + separate insights
call. Old /mastery_map and /student_insights endpoints kept intact.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 app/main.py                  | 84 ++++++++++++++++++++++++++++++++++++++++++++
 deploy/nginx-standalone.conf |  2 +-
 2 files changed, 85 insertions(+), 1 deletion(-)

commit da827c0f46591293ee53ab04ea9d32603bfc4a9f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 09:00:39 +0000

    fix: add student_insights, teacher/*, student/* to nginx routing

These paths were being forwarded to Vite (port 3000) instead of the
backend (port 8001), causing the teacher dashboard student detail
view to get a 404 HTML response instead of JSON.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 deploy/nginx-standalone.conf | 2 +-
 1 file changed, 1 insertion(+), 1 deletion(-)

commit 2fa286186ef5da5a630ccd18971b5db84b8897fb
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 08:58:17 +0000

    fix: feedback_loop retry on 429 + orphaned quiz + student_insights endpoint

feedback_loop: analyse_feedback now retries up to 3 times with 8s/16s
backoff on rate-limit errors instead of silently returning no_action.
Orphaned quizzes (lesson_id=null) are now marked 'processed/no_action'
instead of 'dismissed', which was misleading in the dashboard.

app/main.py: new GET /student_insights/{student_id} endpoint — returns
top recurring error categories with root causes for the teacher
dashboard student detail view.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 agents/feedback_loop.py | 37 +++++++++++++++++++++++--------------
 app/main.py             | 29 +++++++++++++++++++++++++++++
 2 files changed, 52 insertions(+), 14 deletions(-)

commit 15a077eb25f04a18306f25b80ce66f31d3949f02
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 08:51:42 +0000

    fix: correct BM DSKP topic names + add missing KOMSAS genre

F4 BM: Warisan Bangsa dan Negara → Sejarah dan Warisan
        Keluarga Tunjang Negara → Jati Diri, Patriotisme dan Kewarganegaraan
        Ekonomi dan Keusahawanan → Ekonomi, Keusahawanan dan Pengurusan Kewangan
        Nilai Murni Amalan Hidup → Kesihatan dan Kebersihan
F5 BM: Alam Sekitar dan Kelestarian → Alam Sekitar dan Teknologi Hijau
        Kepimpinan dan Patriotisme → Jati Diri, Patriotisme dan Kewarganegaraan
        Budaya dan Kesenian → Kebudayaan, Kesenian dan Estetika
        Kesihatan dan Gaya Hidup Sihat → Kesihatan dan Kebersihan
Both:  Added KOMSAS: Prosa Tradisional (was missing from F4 and F5)

Also add CREATE TABLE IF NOT EXISTS for assigned_tasks in assignments_rls.sql
so the migration works on fresh Supabase projects.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 schema/assignments_rls.sql | 107 +++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 107 insertions(+)

commit b96fa77899a928b433306d8932e1b7038bbbeb01
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 08:35:58 +0000

    wip: autosave 2026-07-01T08:35


 agents/orchestrator.py | 16 ++++++++--------
 1 file changed, 8 insertions(+), 8 deletions(-)

commit f3a6a2f139dcba8fd456386977ad88fd4c535251
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 07:22:51 +0000

    wip: autosave 2026-07-01T07:22


 app/main.py | 22 +++++++++++-----------
 1 file changed, 11 insertions(+), 11 deletions(-)

commit 852f955f6cc10932181f241e283f7f99137cf82a
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 06:51:15 +0000

    wip: autosave 2026-07-01T06:51


 app/main.py      | 14 ++++++++++----
 requirements.txt |  2 ++
 2 files changed, 12 insertions(+), 4 deletions(-)

commit c73db04cd1ef27261dd6363faad3af30a9f4ec8d
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 06:11:22 +0000

    wip: autosave 2026-07-01T06:11


 deploy/nginx-standalone.conf | 8 ++++++--
 1 file changed, 6 insertions(+), 2 deletions(-)

commit 96b700dd463fbe81ef034921ae66e9e7af8d4293
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 05:21:36 +0000

    wip: autosave 2026-07-01T05:21


 WORKSPACE.md                 | 13 ++++++++-----
 deploy/nginx-standalone.conf |  9 ++++++++-
 2 files changed, 16 insertions(+), 6 deletions(-)

commit ca83e28f6cc0e1bfeff503867c22362a47ae1ada
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 05:11:52 +0000

    wip: autosave 2026-07-01T05:11


 WORKSPACE.md | 7 +++++--
 1 file changed, 5 insertions(+), 2 deletions(-)

commit 1070279c48a7067b0f125aa335849f32388a9d2c
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 05:03:27 +0000

    wip: autosave 2026-07-01T05:03


 deploy/nginx-standalone.conf | 9 +--------
 1 file changed, 1 insertion(+), 8 deletions(-)

commit d147723ca0d5eace23ec88a4c716d97f66dc3efc
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 04:49:17 +0000

    wip: autosave 2026-07-01T04:49


 deploy/nginx-standalone.conf | 7 +++++++
 1 file changed, 7 insertions(+)

commit a24449c26d0e53ebbd0e636f567cb964d04baad2
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 03:43:48 +0000

    wip: autosave 2026-07-01T03:43


 agents/orchestrator.py | 34 +++++++++++++++++++++++++---------
 1 file changed, 25 insertions(+), 9 deletions(-)

commit 7fba8373ee1ccbefbb0807b7a41659389defe150
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 03:32:33 +0000

    wip: autosave 2026-07-01T03:32


 agents/orchestrator.py | 29 +++++++++++++++++------------
 1 file changed, 17 insertions(+), 12 deletions(-)

commit 14590f7e7a951c6699c1612504b62fde4ea5d848
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-01 02:18:09 +0000

    wip: autosave 2026-07-01T02:18


 agents/orchestrator.py | 94 ++++++++++++++++++++++++++++++++++----------------
 app/main.py            |  7 ++++
 2 files changed, 72 insertions(+), 29 deletions(-)

commit f7d828f4724a14341f87512dea6b481179a6a84f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-30 15:17:10 +0000

    wip: autosave 2026-06-30T15:17


 deploy/nginx-standalone.conf | 10 +++++-----
 1 file changed, 5 insertions(+), 5 deletions(-)

commit fbb8fec181f78a4d83acf7034ee9848109c96288
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-30 13:16:30 +0000

    wip: autosave 2026-06-30T13:16


 deploy/nginx-standalone.conf | 6 ++----
 1 file changed, 2 insertions(+), 4 deletions(-)

commit 6cb575ad5051530ac09995b5ee06fa63520cb029
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-30 12:58:08 +0000

    wip: autosave 2026-06-30T12:58


 deploy/kuasaprestij.service | 2 +-
 1 file changed, 1 insertion(+), 1 deletion(-)

commit 36f6fef356b2f07a847fcc0656597a44cc4af516
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-30 12:40:35 +0000

    wip: autosave 2026-06-30T12:40


 app/main.py | 22 +++++++---------------
 1 file changed, 7 insertions(+), 15 deletions(-)

commit 03e40a2705e7a74504559d0181cb4ed201acfd30
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-30 12:35:46 +0000

    wip: autosave 2026-06-30T12:35


 app/main.py | 180 +++++++++++++++++++++++++++++++++++++++---------------------
 1 file changed, 116 insertions(+), 64 deletions(-)

commit 8cb4a4af195669cadb7f9b225009027c30c811d6
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-30 09:34:00 +0000

    wip: autosave 2026-06-30T09:34


 app/main.py | 165 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 165 insertions(+)

commit c0f25563f8582a62d9da84aeff475bee8db09dc6
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-30 09:17:54 +0000

    wip: autosave 2026-06-30T09:17


 app/main.py | 205 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-
 1 file changed, 204 insertions(+), 1 deletion(-)

commit 3633a8dcd410d85187ca6359bc7d847754a8fa22
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-30 08:56:23 +0000

    wip: autosave 2026-06-30T08:56


 app/main.py | 87 +++++++++++++++++++++++++++++++++++++++++++++++++++++--------
 1 file changed, 76 insertions(+), 11 deletions(-)

commit fab2ff1c38df6d890e47f9b50a5191dac5b62daa
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-29 14:46:13 +0000

    wip: autosave 2026-06-29T14:46


 app/main.py | 157 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--
 1 file changed, 154 insertions(+), 3 deletions(-)

commit 36ac8d95ab060b9ad69b9afea49a39e01e330059
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-28 05:01:57 +0000

    wip: autosave 2026-06-28T05:01


 app/main.py                  |  2 ++
 deploy/nginx-standalone.conf | 18 +++++++++++++++++-
 2 files changed, 19 insertions(+), 1 deletion(-)

commit 818a4d7ce5e19cdbd67855eb4daaf373d4f98ec7
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-27 13:07:04 +0000

    wip: autosave 2026-06-27T13:07


 app/main.py | 6 ++++++
 1 file changed, 6 insertions(+)

commit 24d08ee48361a3524f288def838867ba41178027
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-27 13:01:05 +0000

    wip: autosave 2026-06-27T13:01


 agents/orchestrator.py | 176 ++++++++++++++++++++-----------------------------
 app/main.py            |  25 +------
 2 files changed, 73 insertions(+), 128 deletions(-)

commit 2faa19c3dfde8112ff0c2ab55c50ff47b2f95c79
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-27 08:08:09 +0000

    wip: autosave 2026-06-27T08:08


 WORKSPACE.md | 12 +++++++++++-
 1 file changed, 11 insertions(+), 1 deletion(-)

commit f1b7dd40ab4e5f77698a7b801576b55625076b25
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-27 07:37:21 +0000

    wip: autosave 2026-06-27T07:37


 agents/remediation_planner.py |  8 ++------
 hf_ingest.py                  | 23 +++--------------------
 ingest.py                     | 23 +++++------------------
 requirements.txt              |  3 ++-
 4 files changed, 12 insertions(+), 45 deletions(-)

commit a60457a9b5b1895c070569bb8640c0073fc09a3a
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-27 07:34:35 +0000

    wip: autosave 2026-06-27T07:34


 agents/chat_agent.py          | 26 +++---------------------
 agents/feedback_loop.py       | 27 +++----------------------
 agents/lesson_agent.py        | 19 ++++-------------
 agents/orchestrator.py        | 47 +++++++++++++++++--------------------------
 agents/quiz_agent.py          | 12 +++--------
 agents/remediation_planner.py |  4 +---
 6 files changed, 32 insertions(+), 103 deletions(-)

commit 6d8a143db86a348684063cb065d59c4fb26d0350
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-27 05:20:02 +0000

    wip: autosave 2026-06-27T05:20


 WORKSPACE.md | 34 ++++++++++++++++++++++++++++++++++
 1 file changed, 34 insertions(+)

commit a384bea838433f8da3f2a0334fa76bfb32120a4f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-27 05:19:41 +0000

    wip: autosave 2026-06-27T05:19


 WORKSPACE.md | 4 ++--
 1 file changed, 2 insertions(+), 2 deletions(-)

commit 7458032e29285f1830bf331b9eb25830391d281d
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-27 02:50:37 +0000

    wip: autosave 2026-06-27T02:50


 WORKSPACE.md           |  30 ++++++---
 agents/orchestrator.py | 179 ++++++++++++++++++++++++++++++++++++++++++++++---
 app/main.py            |  83 +++++++++++++++++++++++
 3 files changed, 275 insertions(+), 17 deletions(-)

commit 311789b4987c839d2d4bd8d47c2ba8e3fabdaf3f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-26 03:20:43 +0000

    wip: autosave 2026-06-26T03:20


 app/main.py | 3 ++-
 1 file changed, 2 insertions(+), 1 deletion(-)

commit 332b03aa74a29a50dfdc80b800b007628afde48d
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-26 02:29:46 +0000

    wip: autosave 2026-06-26T02:29


 app/main.py | 18 ++++++++++++------
 1 file changed, 12 insertions(+), 6 deletions(-)

commit 1b4a97f6f8c273957553ca4bb782694c7dbf1335
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-25 09:24:30 +0000

    wip: autosave 2026-06-25T09:24


 app/main.py | 68 ++++++++++++++++++++++++++++++++++++++++---------------------
 1 file changed, 45 insertions(+), 23 deletions(-)

commit 45cecff653b8fd495f5b662450c8752a1540c94a
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-25 09:15:38 +0000

    wip: autosave 2026-06-25T09:15


 deploy/nginx-standalone.conf | 2 +-
 1 file changed, 1 insertion(+), 1 deletion(-)

commit af57ad15ba8330bd2c3d8106e6011a90a97d0409
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-25 02:52:27 +0000

    wip: autosave 2026-06-25T02:52


 app/main.py | 3 +++
 1 file changed, 3 insertions(+)

commit fb94f3abe68812c7f9581640c23694d4f070cfd1
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-25 02:48:48 +0000

    wip: autosave 2026-06-25T02:48


 agents/orchestrator.py | 78 +++++++++++++++++++++++++++++---------------------
 app/main.py            | 21 ++++++++++----
 2 files changed, 61 insertions(+), 38 deletions(-)

commit 7a15d76122c101c94aedc8021f3836ce5acc5957
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-25 02:08:35 +0000

    wip: autosave 2026-06-25T02:08


 WORKSPACE.md | 19 ++++++++++++++++++-
 1 file changed, 18 insertions(+), 1 deletion(-)

commit ca06f45e2e44944618917b9adeb077fcdf12acae
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-25 01:43:18 +0000

    wip: autosave 2026-06-25T01:43


 agents/orchestrator.py | 32 +++++++-----------
 app/main.py            | 88 ++++++++++++++++++++++++++++++++++++++++++++++----
 2 files changed, 94 insertions(+), 26 deletions(-)

commit 582f2d14c99e8668aa4432a9e26e71f03deae9b8
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-25 01:26:49 +0000

    wip: autosave 2026-06-25T01:26


 app/main.py | 87 ++++++++++++++++++++++++++++++++++++++++++++++++++++---------
 1 file changed, 74 insertions(+), 13 deletions(-)

commit 6e8e6d0eec670d8a396455ac66642982d541cf13
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 12:46:41 +0000

    fix: remove langfuse (paid) — was crashing all seed scripts

Stripped @observe decorators and _langfuse_client() calls from
_gemini_with_retry, retriever_node, studio_node, generator_node,
evaluator_node. The hard import was causing ModuleNotFoundError
in seed_anchors.py and seed_question_bank.py, blocking question
bank population entirely.

Also kicked off seed_question_bank.py (--count 3) in background
to pre-populate Q2/Q3/Q4 cache for all 354 topic/language pairs.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md           |  6 ++++++
 agents/orchestrator.py | 34 ----------------------------------
 2 files changed, 6 insertions(+), 34 deletions(-)

commit 822b6c9f8896e2f1c9cef7ab2dd65ae6c3bd6440
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 09:39:08 +0000

    feat: question bank cache for Q2/Q3 + seeder + production plugins

- app/main.py: _prefetch_next_question now checks topic_anchors.question_bank
  before calling Gemini; saves generated questions to bank (cap 10) so future
  students get instant cache hits with zero AI calls for Q2/Q3
- schema/question_bank.sql: migration to add question_bank jsonb[] column
- seed_question_bank.py: seeder generates N questions per (topic, language),
  checks bank fullness, writes 10% progress checkpoints to logs/
- app/error_logger.py: structured JSONL error logging with RotatingFileHandler
- error_report.py: CLI tool to generate markdown digest from error log
- bench_questions.py: benchmark tool for /start_session and /start_diagnostic_session
- deploy/: systemd service + timer for nightly anchor auto-seeding at 2am

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 app/error_logger.py              |  35 ++++++
 bench_questions.py               | 220 +++++++++++++++++++++++++++++++++++
 deploy/kuasaprestij-seed.service |  23 ++++
 deploy/kuasaprestij-seed.timer   |  12 ++
 error_report.py                  | 105 +++++++++++++++++
 schema/question_bank.sql         |  10 ++
 seed_question_bank.py            | 242 +++++++++++++++++++++++++++++++++++++++
 7 files changed, 647 insertions(+)

commit a408880c10aacf059f89b8705583d748496c643a
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 09:34:03 +0000

    wip: autosave 2026-06-24T09:34


 app/main.py | 63 ++++++++++++++++++++++++++++++++++++++++++++++++++-----------
 1 file changed, 52 insertions(+), 11 deletions(-)

commit ae8ad0e480fc14cc34d7359c38a169c0bbff7660
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 09:26:59 +0000

    wip: autosave 2026-06-24T09:26


 app/main.py | 40 +++++++++++++++++++++++++++++++---------
 1 file changed, 31 insertions(+), 9 deletions(-)

commit 74250ac0b4f2796c820c3b4e5be0042ed8abcd92
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 09:21:42 +0000

    wip: autosave 2026-06-24T09:21


 agents/orchestrator.py | 18 +++++++++---------
 seed_anchors.py        | 38 ++++++++++++++++++++++++++++++++++++++
 2 files changed, 47 insertions(+), 9 deletions(-)

commit 18e2a43e488fbce8ef7b07a2257d0ac72abe7c64
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 09:16:14 +0000

    wip: autosave 2026-06-24T09:16


 agents/chat_agent.py   | 2 +-
 agents/orchestrator.py | 2 +-
 2 files changed, 2 insertions(+), 2 deletions(-)

commit acf7b9bc51184bd20a6ca1f219b4269fb3c309d1
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 09:07:23 +0000

    wip: autosave 2026-06-24T09:07


 agents/orchestrator.py | 38 +++++++++++++++++++++++++++++++++++++-
 requirements.txt       |  1 +
 2 files changed, 38 insertions(+), 1 deletion(-)

commit 65face8e3d27656208b3188d0b8980eefdcbd571
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 09:01:45 +0000

    wip: autosave 2026-06-24T09:01


 app/main.py      | 49 +++++++++++--------------------------------------
 requirements.txt |  1 -
 2 files changed, 11 insertions(+), 39 deletions(-)

commit 44054975d0cec982747e4571d12faa16f9574ece
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 08:44:30 +0000

    wip: autosave 2026-06-24T08:44


 app/main.py      | 39 +++++++++++++++++++++++++++++++++++++++
 requirements.txt |  1 +
 2 files changed, 40 insertions(+)

commit a770712f09000dc5e0c687ddb9637d364e5245a6
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 08:36:52 +0000

    wip: autosave 2026-06-24T08:36


 app/main.py | 71 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 71 insertions(+)

commit 96efe0d1262569e53fc5db4a57d8bd4914cf08af
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 07:32:58 +0000

    docs: save lovable prompts + mastery SQL for later

Sessions 15–17 lovable prompts (study mode, score fix, boss battle) and
increment_mastery.sql (atomic upsert + user_feedback constraint fix).
Session 16 fixes and boss battle UI not yet applied to frontend.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 LOVABLE_STUDENT_COACH.md                           | 131 ++++++++++++++
 lovable_prompts/session15_study_mode_diagnostic.md | 189 +++++++++++++++++++++
 lovable_prompts/session16_score_fix.md             |  89 ++++++++++
 .../session17_boss_battle_and_latency.md           |  96 +++++++++++
 schema/increment_mastery.sql                       |  42 +++++
 5 files changed, 547 insertions(+)

commit 85da6a707748ab64de503b7b7377350b0165d3ff
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 07:00:44 +0000

    wip: autosave 2026-06-24T07:00


 WORKSPACE.md | 18 +++++++++++++++++-
 1 file changed, 17 insertions(+), 1 deletion(-)

commit b94674234ce6c8a78aa711142b2b0f42eb0cd016
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 02:46:48 +0000

    wip: autosave 2026-06-24T02:46


 agents/orchestrator.py | 23 +++++++------
 app/main.py            | 89 +++++++++++++++++++++++++++++++++++++++++++++-----
 2 files changed, 93 insertions(+), 19 deletions(-)

commit b2ae2347ac7db8b6cf54c6c88771f4ea199a30b2
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 02:25:00 +0000

    wip: autosave 2026-06-24T02:25


 WORKSPACE.md |  13 ++++++-
 app/main.py  | 117 ++++++++++++++++++++++++++++++++++-------------------------
 2 files changed, 79 insertions(+), 51 deletions(-)

commit 93902ab8de0e9b379b431ddb8c647e4f69e5844e
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 01:16:22 +0000

    wip: autosave 2026-06-24T01:16


 agents/orchestrator.py | 86 ++++++++++++++++++++++++++------------------------
 1 file changed, 44 insertions(+), 42 deletions(-)

commit 390ad3771b0ae1f23e9a5d0875ae8a85fc49b703
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-24 01:14:28 +0000

    wip: autosave 2026-06-24T01:14


 agents/orchestrator.py | 91 ++++++++++++++++++++++++++------------------------
 1 file changed, 48 insertions(+), 43 deletions(-)

commit 34f21ad3503a7080b2bb03b1fd76150db4c302f1
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 13:46:54 +0000

    wip: autosave 2026-06-23T13:46


 app/main.py | 5 ++---
 1 file changed, 2 insertions(+), 3 deletions(-)

commit 19505a67eb41e7412825a97305e4777cb42b441a
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 13:24:28 +0000

    wip: autosave 2026-06-23T13:24


 app/main.py | 191 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 191 insertions(+)

commit c6f859ed6148935d7b7efc525040f0fceac919af
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 13:17:02 +0000

    wip: autosave 2026-06-23T13:17


 agents/orchestrator.py | 25 ++++++++++++++++++++++++-
 1 file changed, 24 insertions(+), 1 deletion(-)

commit ebf84c328543da243468b3b0a46ae9a103f64704
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 12:33:24 +0000

    wip: autosave 2026-06-23T12:33


 app/main.py | 212 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 212 insertions(+)

commit c06436ee9b1f7cd3d1a2158a6d694ccd685e254f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 07:30:15 +0000

    wip: autosave 2026-06-23T07:30


 WORKSPACE.md           |  4 +++
 agents/orchestrator.py | 98 ++++++++++++++++++++++++++++++++++++++++++++++----
 app/main.py            | 16 +++++++--
 3 files changed, 109 insertions(+), 9 deletions(-)

commit 728693995478579268579f244d2d15f000b4668f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 07:22:25 +0000

    wip: autosave 2026-06-23T07:22


 CLAUDE.md               | 2 +-
 WORKSPACE.md            | 2 +-
 agents/feedback_loop.py | 2 +-
 3 files changed, 3 insertions(+), 3 deletions(-)

commit 617def8cad0e0f08350e3088343af8659bfcde4f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 07:20:36 +0000

    wip: autosave 2026-06-23T07:20


 WORKSPACE.md            | 12 ++++++++-
 agents/feedback_loop.py |  2 +-
 agents/orchestrator.py  | 68 ++++++++++++++++++++++++++++++++++---------------
 3 files changed, 60 insertions(+), 22 deletions(-)

commit 88b9fcf47200ace0167f236816a08fe329bc11a4
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 07:10:37 +0000

    wip: autosave


 WORKSPACE.md            | 11 ++++++++++-
 agents/chat_agent.py    | 11 ++++++++---
 agents/feedback_loop.py | 47 +++++++++++++++++++++++++++++++++++++++++------
 agents/orchestrator.py  | 27 +++++++++++----------------
 4 files changed, 70 insertions(+), 26 deletions(-)

commit 59894d37cd2192fb50c2153194d5187cc0939c21
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-06-23 02:46:22 +0000

    perf: fix three bottlenecks slowing question load (session 14)

1. Anchor pre-check: skip retriever_node (embedding + pgvector) when the
   anchor question is already cached in topic_anchors. Saves 500-1500ms
   on every anchor-mode question load.

2. Always prefetch the next adaptive question after any answer, not just
   after adaptive questions. The old is_anchor_mcq guard meant Q2 (first
